id,age,income,score,category,region,active,signup_date
559,30,48745,0.5758,A,east,true,2023-12-08
560,37,69285,0.5604,E,west,true,2023-12-09
561,54,75740,0.6532,E,west,true,2023-06-03
562,46,42606,0.2819,C,east,true,2023-07-05
563,47,52096,0.4439,E,west,false,2023-02-03
564,30,59988,0.5920,D,east,true,2023-06-10
565,54,58888,0.5914,C,north,true,2023-08-03
566,46,63710,0.4489,D,east,true,2023-12-18
567,34,77249,0.4475,E,west,false,2023-02-12
568,24,77141,0.6148,C,east,false,2023-10-27
569,28,75790,0.5793,D,north,false,2023-07-05
570,41,42988,0.4629,E,south,false,2023-07-14
571,51,69345,0.3270,B,east,true,2023-01-25
572,62,83207,0.8451,B,south,true,2023-04-07
573,19,44706,0.6288,D,east,true,2023-04-23
574,24,79856,0.3514,D,north,false,2023-04-22
575,35,62344,0.1927,B,south,false,2023-06-10
576,31,40763,0.4081,B,south,true,2023-09-21
577,56,39013,0.4237,C,west,false,2023-09-11
578,38,39847,0.6498,A,east,false,2023-04-01
579,30,55524,0.4993,C,south,true,2023-08-16
579,34,65268,0.4299,B,south,false,2023-12-10
581,51,73618,0.2977,B,west,false,2023-03-12
582,34,40897,0.2142,A,north,true,2023-01-13
583,18,60039,0.5913,A,south,true,2023-01-12
584,50,42449,0.5504,A,south,false,2023-02-05
585,36,72263,0.5322,B,south,false,2023-11-26
586,31,65969,0.4212,E,north,true,2023-04-23
587,56,84194,0.4528,B,west,false,2023-12-24
588,44,74144,0.3736,E,south,true,2023-06-16
589,45,68740,0.6431,E,north,false,2023-02-15
590,42,80465,0.6137,E,south,true,2023-02-13
591,54,59782,0.6608,A,east,false,2023-02-25
592,59,54850,0.5099,A,north,true,2023-02-07
593,58,64383,0.5211,E,south,false,2023-04-02
594,68,54636,0.2741,E,east,false,2023-06-12
595,60,45257,0.4610,B,east,false,2023-10-28
596,55,41371,0.5830,D,east,true,2023-10-09
597,40,59450,0.5572,B,east,true,2023-01-25
598,42,86273,0.5814,A,south,false,2023-11-16
599,24,78246,0.5315,D,north,true,2023-06-04
600,46,38891,0.5682,D,east,false,2023-01-16
601,28,83729,0.4796,D,east,false,2023-08-13
602,51,70764,0.5462,E,east,true,2023-08-23
603,33,65539,0.6329,E,west,true,2023-05-05
604,39,70934,0.5497,A,north,false,2023-10-17
605,63,77284,0.6570,E,north,false,2023-04-26
606,38,48394,0.6210,A,east,false,2023-09-13
606,28,28020,0.5051,B,south,true,2023-06-06
608,38,89518,0.7444,B,east,true,2023-01-05
609,34,64589,0.6762,C,west,false,2023-02-19
610,29,58236,0.4831,E,east,true,2023-03-09
611,43,45304,0.4700,A,north,true,2023-03-26
612,48,46534,0.8478,B,west,false,2023-12-21
613,52,67553,0.2548,E,east,false,2023-09-04
614,48,85763,0.8330,D,west,false,2023-09-14
615,48,75042,0.4970,D,east,true,2023-12-06
616,32,45984,0.3994,B,west,true,2023-03-16
617,54,54486,0.5030,E,south,false,2023-12-15
618,30,69332,0.6482,C,north,true,2023-12-13
619,36,29290,0.2786,A,west,false,2023-09-15
620,45,89132,0.4231,B,north,false,2023-12-17
621,37,68032,0.5935,A,north,true,2023-06-18
622,46,64827,0.7245,B,east,false,2023-03-26
623,71,52052,0.5110,D,east,true,2023-04-22
624,63,82972,0.3312,E,north,false,2023-09-17
625,55,29268,0.3928,D,west,false,2023-05-20
626,48,70366,0.4213,A,west,false,2023-08-02
627,76,68616,0.4017,B,south,true,2023-10-17
628,52,75837,0.4624,E,south,true,2023-05-06
629,39,46054,0.4708,B,west,true,2023-03-13
630,44,79816,0.6435,E,east,false,2023-01-16
631,22,38258,0.4430,B,east,true,2023-05-14
632,41,49045,0.6033,E,west,true,2023-10-10
633,48,39992,0.4766,E,north,false,2023-08-28
634,46,85929,0.6196,B,east,false,2023-09-01
635,40,47818,0.5742,C,east,true,2023-07-09
636,25,51584,0.8037,C,east,true,2023-07-01
637,46,15034,0.7297,D,south,false,2023-12-28
638,47,53198,0.4769,E,south,true,2023-05-27
639,49,66802,0.1890,E,west,false,2023-01-10
640,56,66985,0.5876,D,west,true,2023-05-04
641,65,54238,0.6144,D,north,true,2023-06-22
642,36,70455,0.4785,E,west,true,2023-02-11
643,35,67634,0.2859,A,west,true,2023-02-02
644,29,542222,0.6471,E,south,true,2023-11-15
645,56,79094,0.4258,D,east,true,2023-06-15
646,43,60574,0.5098,D,south,false,2023-02-03
647,34,63565,0.5606,C,east,false,2023-03-05
648,59,62248,0.2707,A,north,false,2023-12-16
649,54,61589,0.5185,A,south,true,2023-03-16
650,51,32744,0.3459,D,east,true,2023-08-05
651,47,53500,0.2999,B,west,true,2023-04-20
652,53,46850,0.3828,E,east,true,2023-11-13
653,34,113251,0.4479,E,north,false,2023-08-19
654,40,82798,0.7623,D,south,true,2023-05-14
655,24,66114,0.8702,D,north,false,2023-09-01
656,59,82146,0.3642,E,east,false,2023-11-04
657,32,44041,0.5702,D,east,false,2023-12-11
658,18,50850,0.5085,A,north,false,2023-12-12
659,40,55101,0.2952,C,east,true,2023-12-03
659,35,43259,0.6290,B,west,false,2023-10-16
661,43,547424,0.4193,C,west,false,2023-01-18
662,37,46111,0.4552,E,west,false,2023-12-05
663,40,50813,0.5155,C,north,false,2023-02-20
664,43,54547,0.5694,A,east,false,2023-07-17
665,40,569412,0.6314,A,south,false,2023-09-04
666,18,68366,0.4011,D,east,true,2023-03-27
667,37,53271,0.6796,E,east,true,2023-04-17
668,32,81440,0.5622,E,south,false,2023-03-18
669,38,75617,0.2908,D,east,true,2023-02-26
670,22,59053,0.5688,D,north,true,2023-02-12
671,37,41540,0.3651,B,north,false,2023-06-03
672,49,53280,0.7768,C,south,false,2023-05-15
673,39,81374,0.4891,A,north,false,2023-08-03
674,44,46200,0.3669,D,north,true,2023-08-18
675,38,54197,0.5326,A,south,false,2023-11-09
676,38,51126,0.4553,D,east,true,2023-08-11
677,38,57742,0.6360,C,north,true,2023-04-15
678,22,59325,0.5635,B,south,true,2023-09-25
679,44,53103,0.6649,E,north,true,2023-07-20
680,18,48548,0.4658,A,south,true,2023-06-14
681,54,56232,0.4567,E,south,true,2023-03-13
682,47,70578,0.6087,C,west,true,2023-04-25
683,48,91824,0.5037,C,south,true,2023-11-20
684,27,76819,0.5640,E,east,false,2023-07-11
685,74,69871,0.2457,B,east,false,2023-12-16
686,46,59725,0.5324,B,south,false,2023-02-13
687,40,55079,0.6643,B,south,false,2023-01-03
688,51,91636,0.4204,E,east,true,2023-04-25
689,49,59363,0.3799,D,south,false,2023-06-16
690,18,76757,0.4710,B,south,false,2023-09-27
691,34,58507,0.2115,A,north,false,2023-06-27
692,22,77108,0.5280,C,north,false,2023-08-04
693,18,45820,0.3799,E,north,false,2023-02-14
694,55,9945,0.7177,C,south,true,2023-07-04
695,61,72441,0.5078,B,west,false,2023-02-06
696,51,52379,0.5783,E,east,true,2023-02-26
697,39,54779,0.3835,B,east,false,2023-01-13
698,38,44110,0.6639,C,east,false,2023-07-20
699,41,66659,0.7742,D,east,false,2023-05-13
700,27,38497,0.3744,A,west,false,2023-10-22
701,40,86257,0.5531,E,north,false,2023-02-24
702,28,72005,0.6893,B,south,false,2023-04-06
703,34,66601,0.3957,D,west,false,2023-11-26
704,28,58522,0.3815,B,west,false,2023-04-13
705,51,88971,0.5692,E,east,true,2023-09-10
706,43,93720,0.8283,B,south,false,2023-08-19
707,65,80589,0.5181,C,north,true,2023-02-05
708,61,66709,0.6877,A,south,false,2023-08-05
709,46,60954,0.6128,D,east,true,2023-03-10
710,29,23751,0.4758,A,north,true,2023-11-23
711,55,56307,0.7087,C,north,false,2023-02-11
712,52,73806,0.4890,A,east,true,2023-02-04
713,53,72823,0.6703,B,west,true,2023-11-28
714,36,78539,0.5407,E,north,true,2023-12-21
715,32,65795,0.1786,D,east,true,2023-02-04
716,40,46493,0.3765,C,north,true,2023-07-25
717,27,115203,0.6902,A,west,false,2023-06-17
718,39,78830,0.9059,C,east,true,2023-03-06
719,50,58045,0.3900,D,west,true,2023-05-17
720,33,59356,0.5208,E,east,true,2023-07-03
721,36,73760,0.4761,C,east,false,2023-09-03
722,25,56482,0.4255,A,north,true,2023-02-13
723,32,39313,0.6077,A,north,true,2023-06-23
724,44,35912,0.6708,A,north,false,2023-08-27
725,31,55492,0.3826,E,west,false,2023-01-11
726,58,29371,0.4166,D,north,true,2023-11-16
727,47,74406,0.4028,E,west,false,2023-02-21
728,31,84376,0.4514,B,east,false,2023-08-02
729,23,65183,0.5511,C,south,false,2023-05-25
730,66,42384,0.7575,D,south,true,2023-06-17
731,24,73947,0.5409,B,north,false,2023-02-19
732,32,54470,0.7036,B,south,true,2023-05-01
733,22,83574,0.6625,B,east,false,2023-05-04
734,37,59745,0.3595,B,south,true,2023-02-25
735,33,,0.2672,D,north,true,2023-08-19
736,45,55369,0.2549,A,south,false,2023-05-17
737,26,61546,0.2612,D,west,false,2023-06-20
738,56,52203,0.6617,E,south,false,2023-04-19
738,56,64921,0.3786,C,west,true,2023-12-13
740,50,32169,0.5721,C,east,true,2023-04-10
741,27,92512,0.5951,B,south,true,2023-07-12
742,26,85433,0.3218,D,east,false,2023-02-26
743,40,60939,0.4789,D,east,false,2023-11-07
744,30,11340,0.5289,C,east,false,2023-08-03
745,39,56472,0.7226,D,north,true,2023-04-22
746,18,71517,0.6345,C,north,false,2023-08-17
747,54,26899,0.6936,B,north,false,2023-11-26
748,35,85772,0.6681,B,south,false,2023-12-12
749,33,,0.6477,D,north,false,2023-08-18
750,62,78805,0.6667,A,south,true,2023-07-13
751,47,56027,0.2574,B,south,false,2023-11-01
752,55,56932,0.5769,B,north,true,2023-10-26
753,29,38385,0.7444,E,east,false,2023-04-07
754,25,55328,0.3671,C,west,false,2023-01-16
755,32,64914,0.5994,E,west,false,2023-01-18
756,35,52822,0.4178,B,north,true,2023-05-01
757,23,75444,0.4934,D,west,false,2023-02-05
758,20,54461,0.4659,A,west,true,2023-11-22
759,40,54906,0.5459,C,north,true,2023-03-06
760,43,79346,0.6274,A,west,false,2023-02-06
761,55,57192,0.5613,D,west,false,2023-09-16
762,43,46868,0.3752,A,east,false,2023-06-07
763,33,93854,0.4527,B,east,false,2023-02-26
764,47,53277,0.3878,B,north,true,2023-03-03
765,53,28781,0.4000,B,south,true,2023-04-06
766,45,40868,0.1271,B,north,false,2023-03-17
767,36,45868,0.4033,A,east,true,2023-05-27
768,43,80543,0.3612,B,south,false,2023-04-26
768,36,52722,0.3330,E,west,false,2023-01-23
770,52,51328,0.5326,E,west,false,2023-02-22
771,33,57461,0.4130,D,west,true,2023-01-02
772,45,59285,0.4618,C,west,true,2023-03-15
773,43,39628,0.4708,A,north,false,2023-02-11
774,36,69415,0.5836,C,west,false,2023-12-18
775,41,62212,0.2965,A,west,true,2023-01-14
776,40,52932,0.5113,D,south,false,2023-11-03
777,59,76741,0.5009,D,south,true,2023-10-15
778,41,55533,0.3987,C,east,false,2023-07-14
779,63,35850,0.6674,E,east,false,2023-09-24
780,38,14207,0.4840,C,west,true,2023-01-13
781,32,79351,0.1842,D,west,false,2023-09-24
782,35,42562,0.2834,E,west,true,2023-04-02
783,37,78386,0.3549,E,east,false,2023-03-06
784,31,49019,0.6459,D,south,true,2023-09-17
785,18,88239,0.6165,D,south,true,2023-05-16
786,32,40298,0.6851,D,east,true,2023-07-05
787,39,43636,0.2376,A,south,true,2023-03-25
788,37,73200,0.3976,D,west,true,2023-09-12
789,64,46402,0.1649,C,east,true,2023-11-28
790,40,65198,0.5410,E,north,true,2023-06-19
791,53,26400,0.6069,D,west,true,2023-11-22
792,18,56879,0.6008,C,west,true,2023-11-11
793,54,49598,0.4234,A,west,true,2023-08-05
794,49,77275,0.2608,A,south,true,2023-01-15
795,52,34845,0.7700,A,south,true,2023-11-09
796,37,80685,0.6886,A,south,false,2023-01-03
797,49,77796,0.5944,C,north,true,2023-02-16
798,42,60720,0.4354,E,south,false,2023-10-15
799,34,,0.5752,D,south,true,2023-10-08
800,36,33095,0.5639,D,south,false,2023-02-11
801,55,37213,0.6856,C,south,false,2023-11-09
802,39,24721,0.4427,B,east,false,2023-06-22
803,48,51775,0.6138,E,south,false,2023-09-20
804,23,83702,0.4986,D,east,false,2023-10-25
805,24,63301,0.7250,C,west,false,2023-06-25
806,44,62398,0.4778,D,north,false,2023-11-02
807,53,67462,0.7207,C,north,false,2023-06-03
808,46,85111,0.5830,D,west,false,2023-06-10
809,44,95341,0.3547,B,east,true,2023-01-19
810,49,65079,0.4235,D,south,false,2023-08-23
811,38,49654,0.2695,C,south,false,2023-08-17
812,44,26201,0.9765,B,east,false,2023-11-28
813,71,38123,0.5322,A,east,true,2023-09-04
814,35,51961,0.4994,D,south,false,2023-05-26
815,40,95098,0.4066,E,south,false,2023-05-07
816,50,51808,0.1322,A,west,true,2023-04-02
817,35,64757,0.4338,B,east,false,2023-08-22
818,37,59101,0.4378,E,north,false,2023-05-13
819,24,55731,0.2238,C,west,false,2023-12-20
820,56,78099,1.0072,C,north,true,2023-01-06
821,61,23736,0.5228,E,west,true,2023-12-27
822,49,62711,0.5608,A,east,false,2023-08-14
823,42,63031,0.5975,D,east,true,2023-02-15
824,38,87852,0.4840,C,north,true,2023-05-12
825,40,37009,0.3854,B,east,false,2023-04-22
826,18,35754,0.6106,C,west,false,2023-03-01
827,45,54316,0.6598,D,north,false,2023-11-11
828,57,79258,0.3421,B,west,false,2023-02-06
829,50,56161,0.2068,D,east,true,2023-03-17
830,29,80284,0.5969,B,north,false,2023-09-08
831,20,35783,0.6123,B,east,false,2023-06-24
832,37,50695,0.3662,B,east,false,2023-11-04
833,42,59552,0.4078,C,east,true,2023-12-12
834,30,,0.4647,B,south,true,2023-10-27
835,30,57681,0.1225,D,south,false,2023-03-22
836,54,47719,0.6474,D,west,true,2023-05-27
837,26,68965,0.2544,E,west,false,2023-02-27
838,18,47266,0.5770,C,south,true,2023-08-11
839,48,,0.7685,A,east,true,2023-01-06
840,48,90402,0.3314,C,south,false,2023-11-19
841,70,44717,0.4144,A,south,false,2023-10-08
842,35,82477,0.5856,E,south,true,2023-04-13
843,47,75305,0.4157,A,north,false,2023-11-23
844,57,63127,0.4530,C,west,false,2023-05-26
845,54,59530,0.6900,A,west,false,2023-04-14
846,22,62237,0.6353,A,east,false,2023-02-14
847,54,88259,0.4308,A,west,true,2023-02-27
848,18,60095,0.6594,B,west,false,2023-10-07
849,28,76021,0.5322,C,south,false,2023-01-12
850,59,37097,0.4364,A,west,true,2023-11-14
851,37,44091,0.6477,B,north,false,2023-02-10
852,22,51132,0.5938,B,east,true,2023-09-24
853,29,73576,0.6095,B,north,false,2023-03-16
854,40,73971,0.2992,E,west,true,2023-12-23
855,33,40277,0.2628,E,west,true,2023-04-21
856,51,86957,0.6734,D,south,false,2023-01-08
857,46,57540,0.6676,C,east,false,2023-04-10
858,76,41813,0.7126,A,north,true,2023-11-18
859,34,90344,0.5424,D,west,false,2023-09-07
860,54,76608,0.7159,C,east,true,2023-07-13
861,28,74240,0.4970,A,west,false,2023-10-11
862,61,58684,0.4194,D,east,true,2023-05-05
863,38,27004,0.3434,B,west,true,2023-11-20
864,55,63816,0.3722,B,south,true,2023-02-06
865,40,81954,0.6076,B,south,false,2023-12-05
866,44,64725,0.3846,B,east,false,2023-09-22
867,34,101032,0.5707,B,north,true,2023-09-22
868,29,62025,0.7604,D,north,true,2023-01-21
869,37,73296,0.5532,A,north,true,2023-10-02
870,24,35013,0.4965,E,east,false,2023-11-25
871,40,48648,0.3854,E,east,false,2023-02-21
872,30,88946,0.3665,D,north,false,2023-09-01
873,33,65184,0.4148,D,south,false,2023-10-20
874,63,61640,0.5899,E,west,true,2023-06-17
875,38,53775,0.4919,C,north,false,2023-07-10
876,36,39252,0.3843,A,west,false,2023-01-23
877,46,62294,0.7901,E,west,true,2023-03-10
878,47,49583,0.5727,D,west,false,2023-07-07
879,38,93602,0.3638,B,east,false,2023-02-04
880,35,69461,0.5328,C,west,false,2023-01-15
881,18,64985,0.6158,D,west,false,2023-12-07
882,58,61502,0.4984,A,west,false,2023-08-19
883,44,85421,0.4057,A,east,true,2023-08-01
884,42,69549,0.3821,C,east,false,2023-07-04
884,29,544958,0.3850,E,west,true,2023-07-08
886,24,49730,0.2695,C,west,false,2023-05-13
887,33,69548,0.4066,E,north,false,2023-04-07
888,42,95812,0.5230,B,north,false,2023-02-13
889,45,78000,0.4463,E,west,true,2023-09-06
890,26,68010,0.6217,D,south,true,2023-01-21
891,37,71801,0.4595,D,west,true,2023-11-11
892,30,60429,0.4904,D,east,false,2023-05-21
893,52,51490,0.5783,D,east,false,2023-04-25
894,44,11803,0.5516,D,north,false,2023-12-02
895,47,65424,0.4836,D,west,false,2023-01-05
896,51,74779,0.7225,C,west,false,2023-06-18
897,23,,0.7152,E,east,true,2023-10-11
898,40,48322,0.5012,E,east,false,2023-01-19
899,39,59044,0.6518,E,east,false,2023-09-05
900,68,59318,0.3944,E,north,true,2023-07-23
901,25,67142,0.5089,B,south,true,2023-07-22
902,34,54045,0.6907,C,south,false,2023-04-14
903,35,36036,0.6316,C,north,true,2023-11-01
904,43,80072,0.2907,A,west,false,2023-11-27
905,22,57850,0.5495,D,south,false,2023-11-19
906,62,,0.9203,B,west,false,2023-10-06
907,39,63604,0.5191,E,south,true,2023-05-12
908,29,59544,0.7823,E,north,false,2023-08-12
909,48,70226,0.3997,C,north,true,2023-01-24
910,37,63917,0.3223,D,west,true,2023-12-09
911,54,71966,0.4637,D,west,false,2023-01-24
912,33,90273,0.7117,D,north,true,2023-08-05
913,53,68567,0.3712,B,east,true,2023-10-03
914,48,76373,0.2878,A,west,false,2023-10-27
915,37,53090,0.5178,A,west,true,2023-01-27
916,44,69667,0.6969,C,south,true,2023-12-07
917,56,59615,0.7154,E,east,false,2023-01-17
918,30,47047,0.5874,A,east,false,2023-02-26
919,48,107891,0.1955,D,west,false,2023-11-25
920,54,54944,0.3420,C,north,true,2023-05-13
921,36,55628,0.6259,E,east,true,2023-03-14
922,50,77990,0.5087,D,north,true,2023-07-14
923,39,45884,0.1879,D,south,false,2023-07-07
924,30,27259,0.3297,C,south,true,2023-11-16
925,57,58861,0.2698,A,west,false,2023-08-12
926,58,53773,0.2425,D,north,true,2023-11-03
927,60,51515,0.6425,E,east,true,2023-04-23
928,40,90283,0.5686,A,west,false,2023-09-11
929,19,40855,0.6093,B,north,false,2023-09-03
930,43,84699,0.5377,A,south,false,2023-02-05
931,46,51207,0.3939,D,east,true,2023-01-12
932,43,32994,0.5347,C,south,true,2023-08-12
933,43,52300,0.5178,D,south,true,2023-06-06
934,74,60545,0.5795,B,east,true,2023-02-12
935,33,37599,0.4597,A,south,true,2023-04-10
936,20,66014,0.4945,D,west,true,2023-05-14
937,29,41764,0.5527,E,west,true,2023-03-21
938,26,37314,0.3855,B,east,true,2023-10-02
939,34,65076,0.4863,D,west,true,2023-06-26
940,40,27645,0.6142,A,north,false,2023-01-07
941,51,91168,0.4003,E,west,true,2023-04-10
942,38,,0.6311,C,west,true,2023-09-23
943,38,54159,0.6510,A,south,false,2023-12-25
944,45,52531,0.5396,C,west,true,2023-10-24
945,42,71842,0.4053,A,north,true,2023-07-20
946,23,25624,0.4721,C,south,true,2023-03-26
947,54,70691,0.2563,E,south,false,2023-08-25
948,37,49196,0.3688,C,west,false,2023-03-02
949,37,72983,0.4325,D,east,false,2023-09-13
950,42,69450,0.6173,C,west,false,2023-10-14
951,42,81155,0.5949,E,east,true,2023-09-12
952,36,63967,0.5671,E,north,false,2023-06-16
953,42,48227,0.5300,A,west,true,2023-02-24
954,53,75110,0.7717,C,east,true,2023-11-27
955,35,34571,0.4482,D,west,false,2023-02-17
956,18,65789,0.4028,D,south,false,2023-01-25
957,41,,0.3391,A,east,false,2023-07-02
958,36,39367,0.5930,C,east,true,2023-04-17
959,32,62181,0.4530,C,east,true,2023-08-22
960,25,36382,0.7003,A,north,true,2023-06-06
961,21,43465,0.4985,A,west,false,2023-08-20
962,24,70106,0.6139,B,east,false,2023-05-08
963,32,44741,0.3435,A,north,false,2023-10-09
964,36,62208,0.3263,C,east,false,2023-05-24
965,42,47129,0.5786,B,north,true,2023-06-01
966,18,63898,0.5015,D,east,true,2023-06-20
967,54,79285,0.5338,B,west,false,2023-09-07
968,36,67481,0.3570,D,north,false,2023-03-21
969,30,556300,0.6587,C,north,true,2023-05-11
970,27,63801,0.2560,E,west,true,2023-05-20
971,41,46336,0.6922,C,south,true,2023-07-11
972,51,45965,0.2745,B,east,true,2023-01-03
973,45,59764,0.1846,A,west,true,2023-04-28
974,59,89353,0.4916,E,west,false,2023-07-26
975,40,54782,0.4014,C,west,false,2023-09-21
976,31,56858,0.4434,B,north,true,2023-12-21
977,43,42555,0.2020,D,east,false,2023-12-14
978,57,70645,0.1882,E,west,false,2023-07-09
979,41,83197,0.4719,D,west,false,2023-01-14
980,44,25311,0.5093,C,west,true,2023-03-06
981,26,48455,0.3431,E,south,true,2023-09-03
982,51,36502,0.4745,A,north,false,2023-06-03
983,33,91314,0.4935,E,west,true,2023-07-28
984,37,86687,0.5399,D,west,false,2023-09-24
985,56,50133,0.6978,E,south,true,2023-08-15
986,43,82587,0.5515,C,east,true,2023-11-26
987,44,69740,0.6318,E,north,false,2023-12-09
988,43,65161,0.4064,D,south,true,2023-04-16
989,49,,0.4333,E,north,false,2023-12-11
990,18,50542,0.5397,C,east,true,2023-01-01
991,59,61290,0.4272,D,east,true,2023-08-09
992,40,41993,0.6277,B,east,true,2023-02-03
993,39,32914,0.2290,D,north,false,2023-08-08
994,49,47610,0.7744,B,east,false,2023-12-25
995,52,74272,0.4433,E,south,true,2023-01-12
996,34,32035,0.1815,D,north,false,2023-01-25
997,43,77065,0.3013,D,west,true,2023-09-10
998,45,79854,0.7241,A,west,true,2023-10-07
999,30,51897,0.4893,C,north,true,2023-09-23
1000,40,83098,0.4596,B,west,false,2023-09-28
1001,22,49637,0.3062,B,west,true,2023-02-13
1002,35,51245,0.7824,D,east,true,2023-02-18
1003,40,43025,0.3424,A,north,true,2023-09-09
1004,45,44009,0.7966,C,east,true,2023-07-12
1005,27,48853,0.7022,C,north,false,2023-02-04
1006,33,60749,0.6225,C,east,false,2023-06-25
1007,57,80798,0.4450,D,west,true,2023-06-19
1008,59,55013,0.6501,B,east,false,2023-11-07
1009,51,56361,0.3604,C,north,false,2023-07-07
1010,33,38954,0.7713,A,north,false,2023-03-27
1011,37,48819,0.6009,C,north,true,2023-03-04
1012,36,58345,0.7124,B,east,false,2023-08-04
1013,40,44842,0.6122,D,south,false,2023-01-25
1014,53,58740,0.1732,E,south,false,2023-03-03
1015,51,45222,0.4143,D,west,true,2023-02-11
1016,42,44649,0.6352,A,south,true,2023-12-14
1017,36,58495,0.3904,E,south,false,2023-05-28
1018,47,79528,0.4686,A,east,true,2023-07-02
1019,42,47841,0.2904,D,west,true,2023-12-04
1020,38,76749,0.6412,A,west,true,2023-02-08
1021,31,30994,0.3336,E,south,true,2023-11-13
1022,37,70888,0.4800,C,south,true,2023-03-06
1023,57,11650,0.3756,D,east,false,2023-03-10
1024,55,63422,0.5718,E,north,false,2023-02-24
1025,36,34411,0.7088,A,west,false,2023-06-22
1026,29,47150,0.5126,C,west,false,2023-11-23
